scan,zone,x_mm,y_mm,z_mm,deviation_mm
scan_200,GRAT_XXX,-54.714,15.845,19.944,1.344
scan_200,GRAT_XXX,-47.573,-30.881,17.461,1.461
scan_200,GRAT_XXX,-48.635,22.021,19.563,1.362
scan_200,GRAT_XXX,-54.593,-9.711,19.413,1.873
scan_200,GRAT_XXX,-57.417,-24.271,21.334,1.259
scan_200,GRAT_XXX,-63.261,-7.641,-5.560,1.877
scan_200,GRAT_XXX,-55.670,-17.227,19.504,1.734
scan_200,GRAT_XXX,-63.286,-9.578,-3.485,1.389
scan_200,ANGUSS_B,-63.857,24.743,3.010,1.768
scan_200,GRAT_XXX,-47.752,28.922,15.765,1.686
scan_200,GRAT_XXX,-55.261,-28.777,19.912,2.239
scan_200,GRAT_XXX,-53.791,-25.987,20.022,1.213
scan_200,GRAT_XXX,-60.116,-5.728,12.760,1.208
scan_200,GRAT_XXX,-50.175,29.039,15.898,1.373
scan_200,GRAT_XXX,-65.188,-6.865,-5.351,3.259
scan_200,GRAT_XXX,-68.655,18.470,16.184,1.235
scan_200,GRAT_XXX,-77.666,0.111,20.817,1.272
scan_200,GRAT_XXX,-65.157,13.914,23.198,1.346
scan_200,GRAT_XXX,-75.234,4.048,21.636,1.392
scan_200,GRAT_XXX,-26.616,-5.534,-3.876,3.636
scan_200,GRAT_XXX,-25.023,-9.324,-2.184,3.311
scan_200,GRAT_XXX,-26.681,20.155,10.985,1.343
scan_200,GRAT_XXX,-64.412,-6.984,-5.964,2.428
scan_200,GRAT_XXX,-30.698,-25.897,13.255,2.079
scan_200,GRAT_XXX,-68.265,10.047,23.546,1.380
scan_200,GRAT_XXX,-25.127,-30.240,6.967,2.054
scan_200,GRAT_XXX,-34.362,-3.089,-4.226,4.472
scan_200,GRAT_XXX,-24.705,-10.421,-1.746,3.123
scan_200,GRAT_XXX,-65.051,-5.259,-6.486,2.988
scan_200,GRAT_XXX,-51.796,15.122,18.298,1.479
scan_200,GRAT_XXX,-51.847,18.555,17.943,1.863
scan_200,GRAT_XXX,-62.349,-0.235,17.324,2.099
scan_200,GRAT_XXX,-62.943,1.725,15.787,1.668
scan_200,GRAT_XXX,-63.378,2.150,16.309,1.426
scan_200,GRAT_XXX,-40.051,-6.665,-7.853,1.215
scan_200,GRAT_XXX,-33.368,29.129,13.596,1.471
scan_200,GRAT_XXX,-78.124,6.475,21.096,1.808
scan_200,GRAT_XXX,-76.489,10.975,20.050,2.087
scan_200,GRAT_XXX,-78.387,-7.979,18.800,1.271
scan_200,GRAT_XXX,-31.098,-21.401,12.291,1.549
scan_200,GRAT_XXX,-64.431,-10.367,23.933,1.462
scan_200,GRAT_XXX,-54.716,-8.079,18.147,1.844
scan_200,GRAT_XXX,-27.496,-9.558,8.690,1.226
scan_200,GRAT_XXX,-32.030,-34.698,12.552,1.312
scan_200,GRAT_XXX,-41.863,-17.232,13.888,1.464
scan_200,GRAT_XXX,-30.969,0.394,-0.847,6.432
scan_200,GRAT_XXX,-25.135,-25.700,-2.341,1.783
scan_200,GRAT_XXX,-55.879,-19.561,19.858,1.514
scan_200,GRAT_XXX,-26.069,28.360,1.228,2.305
scan_200,GRAT_XXX,-23.899,-29.432,-2.583,1.498
scan_200,GRAT_XXX,-51.061,-8.341,-14.206,2.197
scan_200,GRAT_XXX,-28.772,-5.636,-4.533,1.987
scan_200,GRAT_XXX,-24.745,-29.871,-1.184,1.294
scan_200,GRAT_XXX,-32.251,7.808,10.593,1.202
scan_200,GRAT_XXX,-28.513,-7.859,0.418,1.371
scan_200,GRAT_XXX,-29.093,-4.560,-4.328,2.926
scan_200,GRAT_XXX,-53.065,-29.904,19.900,2.872
scan_200,GRAT_XXX,-40.354,14.042,15.292,1.252
scan_200,GRAT_XXX,-29.714,21.503,11.136,1.456
scan_200,GRAT_XXX,-31.761,15.139,8.901,2.470
scan_200,GRAT_XXX,-62.739,-4.812,-8.435,2.035
scan_200,GRAT_XXX,-40.257,-8.135,-5.624,2.297
scan_200,GRAT_XXX,-29.938,10.338,10.525,1.371
scan_200,GRAT_XXX,-49.233,29.974,14.887,1.391
scan_200,GRAT_XXX,-26.078,29.467,0.408,1.803
scan_200,GRAT_XXX,-28.944,-30.173,11.288,1.216
scan_200,GRAT_XXX,-24.076,-10.858,-1.119,3.352
scan_200,GRAT_XXX,-61.751,-3.563,14.486,2.404
scan_200,GRAT_XXX,-36.082,22.218,12.470,1.238
scan_200,GRAT_XXX,-29.042,24.132,11.467,1.407
scan_200,GRAT_XXX,-35.156,-3.985,-4.601,3.596
scan_200,GRAT_XXX,-25.423,-30.392,7.412,1.709
scan_200,GRAT_XXX,-35.199,-6.513,-4.048,2.158
scan_200,GRAT_XXX,-77.945,3.002,21.976,1.869
scan_200,GRAT_XXX,-32.459,13.694,9.730,1.855
scan_200,GRAT_XXX,-56.060,25.574,18.141,1.458
scan_200,GRAT_XXX,-62.168,-4.208,14.696,1.646
scan_200,GRAT_XXX,-62.208,-9.385,-4.187,1.292
scan_200,GRAT_XXX,-62.159,-13.714,23.352,1.354
scan_200,GRAT_XXX,-37.833,-6.828,-5.577,1.753
scan_200,GRAT_XXX,-57.820,23.037,20.500,1.665
scan_200,GRAT_XXX,-58.026,-11.289,-8.481,1.279
scan_200,GRAT_XXX,-48.847,-7.584,15.878,1.510
scan_200,GRAT_XXX,-35.659,19.601,13.472,1.227
scan_200,GRAT_XXX,-48.870,-9.051,16.865,1.768
scan_200,GRAT_XXX,-51.367,-14.867,18.378,1.219
scan_200,GRAT_XXX,-51.209,-8.142,17.873,1.409
scan_200,GRAT_XXX,-46.125,17.651,15.603,1.856
scan_200,GRAT_XXX,-62.946,-1.549,16.588,1.520
scan_200,GRAT_XXX,-53.881,12.389,21.093,1.335
scan_200,GRAT_XXX,-42.956,-25.756,15.135,1.474
scan_200,GRAT_XXX,-29.483,-10.183,11.622,1.421
scan_200,GRAT_XXX,-58.428,-8.612,20.715,1.664
scan_200,GRAT_XXX,-63.328,-6.153,-7.578,1.553
scan_200,GRAT_XXX,-27.832,-4.679,-4.288,3.306
scan_200,GRAT_XXX,-25.070,33.946,-3.947,1.276
scan_200,GRAT_XXX,-53.511,-15.758,18.891,1.834
scan_200,GRAT_XXX,-52.977,-13.285,19.045,1.254
scan_200,GRAT_XXX,-37.910,-7.902,-4.704,2.521
scan_200,GRAT_XXX,-24.370,-26.768,-2.890,1.266
scan_200,GRAT_XXX,-26.475,-31.613,8.261,1.492
scan_200,GRAT_XXX,-40.201,-21.482,14.216,1.249
scan_200,GRAT_XXX,-41.070,-24.538,14.031,1.399
scan_200,GRAT_XXX,-56.350,-12.774,-9.029,2.555
scan_200,GRAT_XXX,-38.407,-29.178,13.009,1.321
scan_200,GRAT_XXX,-50.610,-28.493,20.076,2.247
scan_200,GRAT_XXX,-55.519,23.441,19.398,1.855
scan_200,GRAT_XXX,-53.006,-13.165,-11.191,1.698
scan_200,GRAT_XXX,-41.893,18.328,15.089,1.220
scan_200,GRAT_XXX,-42.023,14.179,15.830,1.266
scan_200,GRAT_XXX,-32.143,-17.070,12.322,1.454
scan_200,GRAT_XXX,-74.561,10.972,20.188,1.348
scan_200,GRAT_XXX,-24.321,23.455,10.354,1.588
scan_200,GRAT_XXX,-37.837,-30.123,12.931,1.423
scan_200,GRAT_XXX,-33.699,-13.795,12.370,1.286
scan_200,GRAT_XXX,-53.021,-11.855,19.436,1.245
scan_200,GRAT_XXX,-26.559,34.682,-3.268,1.260
scan_200,GRAT_XXX,-37.939,13.946,14.141,1.317
scan_200,GRAT_XXX,-29.706,-27.358,12.610,1.850
scan_200,GRAT_XXX,-75.570,-0.306,21.301,1.227
scan_200,GRAT_XXX,-42.308,-18.395,14.595,1.370
scan_200,GRAT_XXX,-30.411,-14.259,12.031,1.211
scan_200,GRAT_XXX,-31.286,-24.612,12.591,1.254
scan_200,GRAT_XXX,-52.465,-7.672,-12.734,1.468
scan_200,GRAT_XXX,-52.762,-27.585,19.982,1.594
scan_200,GRAT_XXX,-60.209,-8.154,21.304,1.472
scan_200,GRAT_XXX,-39.476,-9.973,12.851,2.043
scan_200,GRAT_XXX,-27.943,23.979,11.330,1.389
scan_200,GRAT_XXX,-71.864,2.249,22.526,1.339
scan_200,GRAT_XXX,-50.577,-8.596,-13.326,1.918
scan_200,GRAT_XXX,-49.696,16.945,16.908,1.924
scan_200,GRAT_XXX,-28.666,-1.006,-0.393,6.206
scan_200,OOO,-26.627,36.152,-4.266,1.001
scan_200,GRAT_XXX,-38.851,-21.931,13.376,1.493
scan_200,GRAT_XXX,-38.442,-17.175,12.575,1.275
scan_200,GRAT_XXX,-41.639,20.246,14.673,1.224
scan_200,GRAT_XXX,-40.022,-13.209,13.799,1.220
scan_200,GRAT_XXX,-41.298,-26.083,14.210,1.422
scan_200,GRAT_XXX,-41.218,-27.202,14.269,1.213
scan_200,GRAT_XXX,-30.124,-5.758,-4.717,1.322
scan_200,GRAT_XXX,-54.729,-27.330,19.848,1.397
scan_200,GRAT_XXX,-26.084,-8.230,-1.868,2.892
scan_200,GRAT_XXX,-25.815,-26.094,9.987,1.363
scan_200,GRAT_XXX,-29.775,-30.076,12.185,1.840
scan_200,GRAT_XXX,-41.805,-10.168,14.415,1.596
scan_200,GRAT_XXX,-26.614,-30.279,8.366,1.502
scan_200,GRAT_XXX,-55.283,-14.362,19.931,1.327
scan_200,GRAT_XXX,-28.193,-7.940,7.715,1.317
scan_200,GRAT_XXX,-75.980,-3.007,21.241,1.325
scan_200,GRAT_XXX,-27.523,22.957,11.091,1.607
scan_200,GRAT_XXX,-55.071,-11.842,-9.626,1.633
scan_200,GRAT_XXX,-39.296,-7.529,12.115,1.236
scan_200,GRAT_XXX,-36.690,-6.278,-5.175,2.111
scan_200,GRAT_XXX,-41.220,-8.746,13.673,1.749
scan_200,GRAT_XXX,-72.072,7.685,21.982,1.357
scan_200,GRAT_XXX,-62.287,0.324,16.240,2.231
scan_200,GRAT_XXX,-66.147,-7.632,-3.826,3.951
scan_200,GRAT_XXX,-66.206,-7.014,-4.295,4.231
scan_200,GRAT_XXX,-25.901,-16.601,-0.891,1.487
scan_200,GRAT_XXX,-75.846,-1.581,21.425,1.372
